dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
NIN-BANH-DUC,Bánh đúc,all,vn,snack,153,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: hạ gia vị còn 26% (1163 -> 300 mg Na); tổng natri/suất 1163 -> 300 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: đổi vai trò staple → snack. Quà bánh không phải nguồn tinh bột của bữa chính; trước đó bánh khoai/bánh đúc được ràng buộc cấu trúc bữa tính là tinh bột nên bữa trưa ra 'Canh su hào + Chả quế + Bánh khoai' thay vì có cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-BANH-DUC-NONG,Bánh đúc nóng,north,vn,one_dish|snack,185,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [R1 đã ước tính lại gram nguyên liệu theo khẩu phần chuẩn phổ biến, 2026-08-12 — vẫn là ước tính (is_estimated), CẦN R2/NIN xác nhận nguồn trước khi dùng cho bệnh nhân thật.] [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [tiết chế 2026-08-15: hạ gia vị còn 32% (952 -> 300 mg Na); tổng natri/suất 1008 -> 356 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [tiết chế 2026-08-15: hạ gia vị còn 95% (315 -> 300 mg Na); tổng natri/suất 374 -> 359 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI: tổng nguyên liệu 71,5 g vs serving_g 185 g (-61%) — lệch lớn nhất nhóm. Cùng lý do bánh cuốn: bột gạo nấu với nước, thiếu dòng nước, và serving_g không có nguồn.] [R2 THU HỒI CHỮ KÝ 2026-08-18: chữ ký cũ có được bằng cơ chế KẾ THỪA ('hoàn tất chữ ký — biến thể X đã duyệt'), tức bản gốc được ký VÌ bản dẫn xuất của nó đã ký, chứ không phải vì ai rà công thức. Chuỗi này vòng tròn: LLM soạn nháp không nguồn -> sinh biến thể gia vị -> ký biến thể -> ký bản gốc theo biến thể. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri, không kiểm 'nguyên liệu trong tên món có mặt không' hay 'tổng nguyên liệu có khớp serving_g không'. Cần R2 dựng lại công thức từ nguồn thật rồi ký lại — KHÔNG khôi phục bằng cách điền lại verified_by.]"
NIN-BANH-DUC-NGUOI,Bánh đúc nguội,all,vn,snack,153,"Chuyên gia duyệt 2026-08-18 (R2: công thức đúng — việc món có hợp với bệnh nhân ĐTĐ2 hay không do rule T2DM-SUG-01 quyết định, không phải cột này)","LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: hạ gia vị còn 26% (1163 -> 300 mg Na); tổng natri/suất 1163 -> 300 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: đổi vai trò staple → snack. Quà bánh không phải nguồn tinh bột của bữa chính; trước đó bánh khoai/bánh đúc được ràng buộc cấu trúc bữa tính là tinh bột nên bữa trưa ra 'Canh su hào + Chả quế + Bánh khoai' thay vì có cơm.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [R2 CHỐT 2026-08-18: ký sau khi tra cứu. ADA (Nutrition Therapy Consensus Report) CHO PHÉP thay thế thực phẩm chứa sucrose đẳng nhiệt lượng cho carbohydrate khác — khuyến nghị là HẠN CHẾ để không lấn chỗ thực phẩm giàu vi chất, KHÔNG PHẢI CẤM. Cột verified_by trả lời 'dữ liệu công thức có đúng không', còn 'bệnh nhân này có nên ăn không' là việc của clinical_rules — gộp hai câu hỏi làm một là đặt phán đoán lâm sàng sai tầng. Đo tại chỗ 18/08: rule T2DM-SUG-01 (WHO 10 %E) đã tự chặn nhóm này — chè hạt sen 35,6 g đường = 104% trần cả ngày của hồ sơ nữ 55t. Lưu ý: rule chỉ hoạt động được từ 18/08, sau khi vá sugar_g của Đường trắng (DAT-28); trước đó cả nhóm báo ~0 g đường và không bao giờ bị chặn.]"
NIN-BANH-BAO-NHAN-THIT,Bánh bao nhân thịt,all,vn,one_dish,145,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-BANH-BAO-NHAN-THIT-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [tiết chế 2026-08-15: công thức gốc KHÔNG có dòng gia vị nào — thêm 3.9g nước mắm cho đủ đích 300 mg Na/suất. nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [2026-08-15 SỬA LẠI: gỡ vai trò snack vừa gắn nhầm. R2 bác: đây là món MẶN, làm bữa chính buổi sáng được — đối chiếu thị trường (toplist.vn 'Món ăn sáng phổ biến của người Việt', beptruong.edu.vn 'Các loại bánh ăn sáng Việt Nam'). Vai trò snack chỉ dành cho quà vặt ăn chơi buổi chiều: bánh bèo, bánh tôm, bánh đúc, bánh khoai.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-BANH-BAO-CHIEN-CO-NHAN,Bánh bao chiên có nhân,all,vn,one_dish,140,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-BANH-BAO-CHIEN-CO-NHAN-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: công thức gốc KHÔNG có dòng gia vị nào — thêm 2.3g nước mắm cho đủ đích 180 mg Na/suất. nêm nhạt.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [2026-08-15 SỬA LẠI: gỡ vai trò snack vừa gắn nhầm. R2 bác: đây là món MẶN, làm bữa chính buổi sáng được — đối chiếu thị trường (toplist.vn 'Món ăn sáng phổ biến của người Việt', beptruong.edu.vn 'Các loại bánh ăn sáng Việt Nam'). Vai trò snack chỉ dành cho quà vặt ăn chơi buổi chiều: bánh bèo, bánh tôm, bánh đúc, bánh khoai.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-BANH-MI-XIU-MAI,Bánh mì xíu mại,all,vn,one_dish,240,Chuyên gia duyệt 2026-08-18 (R2: hoàn tất chữ ký — biến thể NIN-BANH-MI-XIU-MAI-GVTT-cá đã duyệt),"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [tiết chế 2026-08-15: hạ gia vị còn 39% (772 -> 300 mg Na); tổng natri/suất 1300 -> 828 mg. Hướng dẫn: nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [2026-08-15 SỬA LẠI: gỡ vai trò snack vừa gắn nhầm. R2 bác: đây là món MẶN, làm bữa chính buổi sáng được — đối chiếu thị trường (toplist.vn 'Món ăn sáng phổ biến của người Việt', beptruong.edu.vn 'Các loại bánh ăn sáng Việt Nam'). Vai trò snack chỉ dành cho quà vặt ăn chơi buổi chiều: bánh bèo, bánh tôm, bánh đúc, bánh khoai.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.]"
NIN-BANH-TE,Bánh tẻ,north,vn,one_dish,135,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [R1 đã ước tính lại gram nguyên liệu theo khẩu phần chuẩn phổ biến, 2026-08-12 — vẫn là ước tính (is_estimated), CẦN R2/NIN xác nhận nguồn trước khi dùng cho bệnh nhân thật.] [Chuyên gia xác nhận 2026-08-12: có thể dùng ngay với gram đã ước tính lại, sẽ cập nhật số liệu sau nếu chuyên gia dinh dưỡng có nguồn chính xác hơn.] [tiết chế 2026-08-15: công thức gốc KHÔNG có dòng gia vị nào — thêm 3.9g nước mắm cho đủ đích 300 mg Na/suất. nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [2026-08-15 SỬA LẠI: gỡ vai trò snack vừa gắn nhầm. R2 bác: đây là món MẶN, làm bữa chính buổi sáng được — đối chiếu thị trường (toplist.vn 'Món ăn sáng phổ biến của người Việt', beptruong.edu.vn 'Các loại bánh ăn sáng Việt Nam'). Vai trò snack chỉ dành cho quà vặt ăn chơi buổi chiều: bánh bèo, bánh tôm, bánh đúc, bánh khoai.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI: tổng nguyên liệu 78,9 g vs serving_g 135 g (-42%). Cùng lý do: bột gạo hấp với nước, thiếu dòng nước, serving_g không nguồn.] [R2 THU HỒI CHỮ KÝ 2026-08-18: chữ ký cũ có được bằng cơ chế KẾ THỪA ('hoàn tất chữ ký — biến thể X đã duyệt'), tức bản gốc được ký VÌ bản dẫn xuất của nó đã ký, chứ không phải vì ai rà công thức. Chuỗi này vòng tròn: LLM soạn nháp không nguồn -> sinh biến thể gia vị -> ký biến thể -> ký bản gốc theo biến thể. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri, không kiểm 'nguyên liệu trong tên món có mặt không' hay 'tổng nguyên liệu có khớp serving_g không'. Cần R2 dựng lại công thức từ nguồn thật rồi ký lại — KHÔNG khôi phục bằng cách điền lại verified_by.]"
NIN-BANH-KHUC,Bánh khúc,north,vn,one_dish,150,,"LLM de xuat nguyen lieu + gram cho khau phan chuan pho bien (khong dan duoc nguon so lieu cu the) - R2 CHUA DUYET, khong dung cho benh nhan that cho toi khi ra xong (DAT-13) [tiết chế 2026-08-15: công thức gốc KHÔNG có dòng gia vị nào — thêm 3.9g nước mắm cho đủ đích 300 mg Na/suất. nêm nhạt, không chan nước kho vào cơm.] [2026-08-15 R2: thêm vai trò snack — quà bánh ăn sáng/phụ, không vào bữa trưa/tối.] [2026-08-15 SỬA LẠI: gỡ vai trò snack vừa gắn nhầm. R2 bác: đây là món MẶN, làm bữa chính buổi sáng được — đối chiếu thị trường (toplist.vn 'Món ăn sáng phổ biến của người Việt', beptruong.edu.vn 'Các loại bánh ăn sáng Việt Nam'). Vai trò snack chỉ dành cho quà vặt ăn chơi buổi chiều: bánh bèo, bánh tôm, bánh đúc, bánh khoai.] [RÚT KHỎI THỰC ĐƠN 2026-08-17: gram do LLM tự đề xuất, KHÔNG dẫn được nguồn (RULE-2). Chính `note` của dòng này đã ghi 'R2 CHƯA DUYỆT, không dùng cho bệnh nhân thật' nhưng `verified_by` vẫn được điền nên món vẫn vào được thực đơn — nay xoá `verified_by` cho khớp. Dòng dữ liệu giữ nguyên; R2 rà lại và ký thì món sống lại.] [LÝ DO THU HỒI — THIẾU DỮ LIỆU (kho chưa có nguyên liệu): thiếu LÁ KHÚC/RAU KHÚC — nguyên liệu định danh, và kho CHƯA CÓ dòng nào cho nó. Phải bổ sung food_item có nguồn trước khi dựng lại công thức.] [R2 THU HỒI CHỮ KÝ 2026-08-18 — RÀ NHÓM KÝ KẾ THỪA: chữ ký cũ có được bằng cơ chế 'hoàn tất chữ ký — biến thể X đã duyệt', tức bản gốc được ký VÌ bản dẫn xuất đã ký chứ không phải vì ai rà công thức. Rà lại 23 món trong nhóm này bằng một phép kiểm mới — 'nguyên liệu định danh trong TÊN MÓN có mặt trong công thức không' — phát hiện 8 món thiếu. Lưới chặn của scripts/ky_duyet_mon.py không bắt được vì nó chỉ kiểm tỷ lệ nguyên liệu chính và trần natri. Xem tests/test_r2_nguyen_lieu_dinh_danh.py.]"
NIN-BANH-GIO-CHAY,Bánh chay,all,vn,dessert,119.3,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 481, tr. 422 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số viên. r2 chốt 18/08/2026: 'chia mỗi suất 100-150g rồi tính'. tổng nguyên liệu 1680g, n=14 -> 120,0 g/suất. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
NIN-BANH-TROI,Bánh trôi,all,vn,dessert,123.0,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 480, tr. 422 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số viên. r2 chốt 18/08/2026: 'chia mỗi suất 100-150g rồi tính'. tổng nguyên liệu 1230g, n=10 -> 123,0 g/suất. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
NIN-BANH-RAN-BOC-DUONG,Bánh rán bọc đường,all,vn,dessert,129.7,Chuyên gia duyệt 2026-08-17 (R2),"Công thức món số 475, tr. 418 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách không ghi số cái. r2 chốt 18/08/2026: 'chia mỗi suất 100-150g rồi tính'. tổng nguyên liệu 2616g, n=20 -> 130,8 g/suất. Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua, tr. 499). [SỬA 2026-08-17 (R2): thay gram do LLM tự đề xuất (không dẫn được nguồn, RULE-2) bằng công thức có nguồn từ sách. Món sống lại cùng biến thể -GVTT-.]"
